Time,RawValue,Label
12.301,279.1204888996063,contract
12.302,268.97164545060065,contract
12.303,285.4995280088239,contract
12.304,269.1367472205951,contract
12.305,320.7626352290139,contract
12.306,270.3754710155617,contract
12.307,371.5373467598185,contract
12.308,396.609251892719,contract
12.309,281.40641187494015,contract
12.31,301.0268187064289,contract
12.311,293.7715839228417,contract
12.312,311.40385193345674,contract
12.313,273.99484886074396,contract
12.314,278.45640972032425,contract
12.315,312.4457719943781,contract
12.316,322.0092385575573,contract
12.317,299.0156379775748,contract
12.318,264.3403464488157,contract
12.319,362.34915640680197,contract
12.32,293.7213397207737,contract
12.321,311.77881731770617,contract
12.322,304.753908675293,contract
12.323,317.0342793060089,contract
12.324,277.12224693168235,contract
12.325,304.90309818276603,contract
12.326,346.4387707723761,contract
12.327,287.4541083099379,contract
12.328,271.1259536572203,contract
12.329,290.37276208410555,contract
12.33,345.33898482904306,contract
12.331,300.76739727042735,contract
12.332,354.79203697893314,contract
12.333,248.5438918318836,contract
12.334,357.0652726868651,contract
12.335,332.0491908527344,contract
12.336,433.9271649012453,contract
12.337,269.6286792838948,contract
12.338,202.7738207364351,contract
12.339,248.18072330335832,contract
12.34,301.57336664808685,contract
12.341,316.2058071548572,contract
12.342,305.810271832749,contract
12.343,296.5536549386159,contract
12.344,283.8933319076817,contract
12.345,308.59368616277425,contract
12.346,312.19835012645825,contract
12.347,347.12853473618503,contract
12.348,304.8146058070661,contract
12.349,307.93651593501727,contract
12.35,309.52053525810766,contract
12.351,304.55963194946617,contract
12.352,326.0583830963413,contract
12.353,315.7764482800402,contract
12.354,312.84644897020434,contract
12.355,295.48575228565863,contract
12.356,274.1643140618002,contract
12.357,289.70099259922836,contract
12.358,313.17867632820116,contract
12.359,380.1600836167945,contract
12.36,308.7923630085154,contract
12.361,251.47523765110452,contract
12.362,320.2936052258051,contract
12.363,312.05645132763374,contract
12.364,296.68867294150687,contract
12.365,307.85257754866575,contract
12.366,290.7629603109824,contract
12.367,311.0222413091921,contract
12.368,308.2152176302352,contract
12.369,301.956624487381,contract
12.37,314.82302512104894,contract
12.371,288.11691101450305,contract
12.372,324.94544863031365,contract
12.373,317.8358944453287,contract
12.374,323.5455810266338,contract
12.375,316.5615509975628,contract
12.376,303.1163540573581,contract
12.377,326.72484424914495,contract
12.378,275.430159914071,contract
12.379,292.4977139336823,contract
12.38,301.2684057029403,contract
12.381,324.83238547032465,contract
12.382,309.9048633212935,contract
12.383,310.0524868850857,contract
12.384,286.59568408194843,contract
12.385,279.0496227069783,contract
12.386,306.5218409171296,contract
12.387,332.2359883757394,contract
12.388,308.68869815523396,contract
12.389,288.35155270359223,contract
12.39,332.5047793993387,contract
12.391,323.43494775775724,contract
12.392,285.52506294420135,contract
12.393,337.6089739687258,contract
12.394,275.14490028335933,contract
12.395,326.6251489446046,contract
12.396,307.05285461577654,contract
12.397,316.1670290078932,contract
12.398,284.8033641766757,contract
12.399,277.00622745610076,contract
12.4,281.34652736213843,contract
12.401,315.46194882051236,contract
12.402,319.18974361363564,contract
12.403,311.4992831750025,contract
12.404,304.60945379639924,contract
12.405,308.99975376777576,contract
12.406,296.90461054651644,contract
12.407,304.46002896137526,contract
12.408,309.12416260949465,contract
12.409,306.3937066774829,contract
12.41,301.17986932820037,contract
12.411,299.4711052271606,contract
12.412,324.05603313824037,contract
12.413,312.86475234862843,contract
12.414,301.287780834792,contract
12.415,286.03004541809986,contract
12.416,299.333927291006,contract
12.417,346.09030216062115,contract
12.418,316.9091639551188,contract
12.419,304.02810985582704,contract
12.42,289.99241959483356,contract
12.421,306.0804093871694,contract
12.422,309.9014954073679,contract
12.423,302.5044215863752,contract
12.424,299.56700670261216,contract
12.425,323.419538058959,contract
12.426,303.3581141435119,contract
12.427,304.10484247305845,contract
12.428,299.2788339946579,contract
12.429,309.69791562557674,contract
12.43,306.1936701331524,contract
12.431,288.4487679206018,contract
12.432,290.2544955134212,contract
12.433,314.99363208264515,contract
12.434,318.3375452836469,contract
12.435,318.8516153830952,contract
12.436,314.4636561926972,contract
12.437,311.9362919904436,contract
12.438,301.40940246320434,contract
12.439,302.5239327851548,contract
12.44,303.94104662868597,contract
12.441,300.8672667448946,contract
12.442,307.435339325828,contract
12.443,297.0229390459444,contract
12.444,301.2207651793403,contract
12.445,315.4505695986524,contract
12.446,312.26649367411017,contract
12.447,302.1241889815437,contract
12.448,293.72239243664484,contract
12.449,297.18568383745037,contract
12.45,314.44301031173717,contract
12.451,327.0412844347196,contract
12.452,325.5331597693412,contract
12.453,269.83220925881415,contract
12.454,250.87682799544794,contract
12.455,372.87812244507353,contract
12.456,373.70661218373095,contract
12.457,274.1054342247256,contract
12.458,284.61997174991063,contract
12.459,291.3690758369524,contract
12.46,306.2596209520755,contract
12.461,293.23313660563076,contract
12.462,301.41315772345325,contract
12.463,299.1594189998184,contract
12.464,304.62715270149516,contract
12.465,309.36606253326676,contract
12.466,311.01545546025653,contract
12.467,308.7302077030871,contract
12.468,318.0286560498759,contract
12.469,313.3648167812041,contract
12.47,304.2338627289103,contract
12.471,307.92746003783776,contract
12.472,301.55753210687226,contract
12.473,301.9030744263802,contract
12.474,304.0521533970932,contract
12.475,306.27284736649176,contract
12.476,309.3904322410741,contract
12.477,310.34468430052846,contract
12.478,312.36161053111044,contract
12.479,308.672228742777,contract
12.48,305.1200618466435,contract
12.481,308.2166022743347,contract
12.482,301.57598729383324,contract
12.483,309.2315529252672,contract
12.484,297.3607794854509,contract
12.485,306.05825151288144,contract
12.486,303.07257060114694,contract
12.487,315.6532651986252,contract
12.488,311.767954167937,contract
12.489,296.6673187463463,contract
12.49,306.01955700094027,contract
12.491,305.64935492852317,contract
12.492,298.79026999738903,contract
12.493,298.5919506674282,contract
12.494,312.5911665105211,contract
12.495,309.8511019220448,contract
12.496,304.7720931949021,contract
12.497,300.30767008931116,contract
12.498,308.586440270716,contract
12.499,302.01303748287035,contract
12.5,304.22175463027764,contract
12.501,318.3900577862767,contract
12.502,303.16415372004997,contract
12.503,297.3269749468294,contract
12.504,306.2237489719193,contract
12.505,339.5271148181634,contract
12.506,301.96319854809786,contract
12.507,267.9738629835505,contract
12.508,307.5021058826367,contract
12.509,308.5785063716268,contract
12.51,316.76915665562,contract
12.511,309.87387960768933,contract
12.512,309.89498697317964,contract
12.513,307.57261983257007,contract
12.514,299.03427457959486,contract
12.515,305.2502051802387,contract
12.516,299.0740797425291,contract
12.517,300.40256295524284,contract
12.518,304.6763941124512,contract
12.519,308.69739925912694,contract
12.52,305.98797935898466,contract
12.521,305.8112165588648,contract
12.522,323.3266365975617,contract
12.523,315.1343789366395,contract
12.524,299.5810506201927,contract
12.525,302.7208747871752,contract
12.526,298.10925943183753,contract
12.527,302.99463681795163,contract
12.528,304.7851444568935,contract
12.529,307.0206904302196,contract
12.53,307.59950481175923,contract
12.531,306.6927874369654,contract
12.532,310.6921403899121,contract
12.533,314.380612253707,contract
12.534,304.4993325596938,contract
12.535,310.43416642414553,contract
12.536,300.97821076428596,contract
12.537,308.8830501497307,contract
12.538,298.22441852825585,contract
12.539,300.33496479381336,contract
12.54,304.3095308505996,contract
12.541,305.93724087625174,contract
12.542,309.2390211486911,contract
12.543,312.80035566243396,contract
12.544,312.7076942407507,contract
12.545,313.64069691843105,contract
12.546,307.2032019012573,contract
12.547,307.16805658993934,contract
12.548,303.4971566583674,contract
12.549,301.9283651024711,contract
12.55,303.9416460704498,contract
12.551,307.19678381424274,contract
12.552,304.32927852376656,contract
12.553,308.34275129609676,contract
12.554,311.65278600065363,contract
12.555,312.5947991027824,contract
12.556,311.2572940056862,contract
12.557,303.9902116562862,contract
12.558,304.11922339961865,contract
12.559,310.0401767091462,contract
12.56,299.013698287019,contract
12.561,300.5520200460948,contract
12.562,300.91919169849245,contract
12.563,306.22856002976215,contract
12.564,306.76667834815527,contract
12.565,313.0159871932269,contract
12.566,312.77102946417523,contract
12.567,310.5093087776986,contract
12.568,287.22431911039047,contract
12.569,285.11294693817945,contract
12.57,313.2493992947706,contract
12.571,346.38863291066065,contract
12.572,311.3946601750956,contract
12.573,306.7809326826669,contract
12.574,321.1133976037352,contract
12.575,298.9995036780493,contract
12.576,300.61513676138986,contract
12.577,307.9717490075084,contract
12.578,304.98507858074953,contract
12.579,304.2704752433181,contract
12.58,311.26222688418596,contract
12.581,292.6529453689155,contract
12.582,275.03270470136437,contract
12.583,275.4379883230054,contract
12.584,304.7597599064935,contract
12.585,322.38174745668124,contract
12.586,298.61952879790164,contract
12.587,311.6102045413395,contract
12.588,321.00037111747963,contract
12.589,298.9024412739664,contract
12.59,300.46331848963916,contract
12.591,323.63365743595875,contract
12.592,313.4380114949154,contract
12.593,314.55123031327156,contract
12.594,284.2537965254544,contract
12.595,311.71775845686415,contract
12.596,364.0808910298683,contract
12.597,340.4974182958522,contract
12.598,266.3698372382547,contract
12.599,265.2710905723104,contract
12.6,237.282421737321,contract
12.601,321.03284523149694,contract
12.602,318.3315622882709,contract
12.603,387.4180048066098,contract
12.604,278.48964484507405,contract
12.605,248.78360207223858,contract
12.606,291.7397569072245,contract
12.607,330.0757034586873,contract
12.608,298.84570549437,contract
12.609,328.35204180359284,contract
12.61,451.01350970359783,contract
12.611,324.2621357699814,contract
12.612,215.7342600119383,contract
12.613,220.86865953578314,contract
12.614,299.7767650816024,contract
12.615,376.72234681297346,contract
12.616,353.82411675308697,contract
12.617,283.8533020206561,contract
12.618,279.07854005410707,contract
12.619,342.4260033375214,contract
12.62,372.0715543327061,contract
12.621,200.0618703790964,contract
12.622,253.1592340727548,contract
12.623,284.98092209852814,contract
12.624,282.22838906166004,contract
12.625,423.3081174491838,contract
12.626,195.52624951008357,contract
12.627,252.31584528536482,contract
12.628,374.20099160351396,contract
12.629,325.36048890304176,contract
12.63,246.5883540099467,contract
12.631,307.82835418332473,contract
12.632,312.03680073928774,contract
12.633,282.37493639159726,contract
12.634,350.8411351462661,contract
12.635,377.8687906433246,contract
12.636,328.46258162897107,contract
12.637,282.3258617455743,contract
12.638,409.6875171945425,contract
12.639,310.37554035508805,contract
12.64,141.22598118261217,contract
12.641,290.51280392645805,contract
12.642,261.03204466464894,contract
12.643,404.3318300984767,contract
12.644,404.2529558476561,contract
12.645,120.42740378954396,contract
12.646,244.4303363835194,contract
12.647,386.8744454041617,contract
12.648,365.5349602521261,contract
12.649,330.5049469060896,contract
12.65,406.970608640204,contract
12.651,233.21575240880208,contract
12.652,261.48246929066687,contract
12.653,274.30328160617483,contract
12.654,217.8476915106194,contract
12.655,264.96539912881667,contract
12.656,400.8215686254974,contract
12.657,286.8553621452856,contract
12.658,285.0140629794137,contract
12.659,333.41970486658875,contract
12.66,319.3338594012936,contract
12.661,379.00955193527136,contract
12.662,251.03008918928097,contract
12.663,260.05172802024055,contract
12.664,321.69385470134495,contract
12.665,301.62127999914696,contract
12.666,354.9604795661268,contract
12.667,376.1233347072636,contract
12.668,360.85292744631124,contract
12.669,399.2873756497737,contract
12.67,301.0795127118542,contract
12.671,89.85569398163321,contract
12.672,294.5817781691493,contract
12.673,280.16598445879197,contract
12.674,299.61512052401554,contract
12.675,349.5673217616995,contract
12.676,319.7123209222202,contract
12.677,260.5137008738155,contract
12.678,362.7383206701296,contract
12.679,337.1614554598936,contract
12.68,256.2438476289955,contract
12.681,334.8203993586626,contract
12.682,345.23168943763613,contract
12.683,270.57959186519525,contract
12.684,310.0636192647478,contract
12.685,306.6070593386922,contract
12.686,337.3201049471517,contract
12.687,287.54411934747657,contract
12.688,334.5144963409722,contract
12.689,315.6585580659254,contract
12.69,256.97795473169026,contract
12.691,328.0780240717685,contract
12.692,505.20568165618124,contract
12.693,323.46948653645387,contract
12.694,78.20634566763151,contract
12.695,264.5920154308751,contract
12.696,257.99916929167966,contract
12.697,327.0791346610316,contract
12.698,313.23808356067866,contract
12.699,334.9939930504493,contract
12.7,297.0811887503698,contract
12.701,319.4735169575896,contract
12.702,293.5677777880949,contract
12.703,271.8409638690392,contract
12.704,380.91792532966036,contract
12.705,460.7882903266042,contract
12.706,137.82494121861674,contract
12.707,326.24750735619244,contract
12.708,286.31369826524616,contract
12.709,265.2536073781968,contract
12.71,331.44081604190427,contract
12.711,294.3574799071332,contract
12.712,293.5155739157343,contract
12.713,321.2032725439549,contract
12.714,272.09549347370165,contract
12.715,277.85305926900213,contract
12.716,406.7222990305323,contract
12.717,315.7954936711836,contract
12.718,300.9780342043405,contract
12.719,305.7733462950323,contract
12.72,351.4443686140114,contract
12.721,392.59779142754843,contract
12.722,181.56913873233566,contract
12.723,369.6602270194523,contract
12.724,388.811400236607,contract
12.725,243.58225687140703,contract
12.726,237.3739309855203,contract
12.727,292.30997059559917,contract
12.728,363.9876187927368,contract
12.729,261.87199624781795,contract
12.73,308.8441598429433,contract
12.731,369.4186641931711,contract
12.732,210.82618604690268,contract
12.733,314.2878106667894,contract
12.734,280.92856147031836,contract
12.735,330.35407421475105,contract
12.736,318.51118014480477,contract
12.737,282.95476438720397,contract
12.738,316.99342277705534,contract
12.739,341.2136400058095,contract
12.74,324.6328219379118,contract
12.741,305.7719781177587,contract
12.742,304.52590998119496,contract
12.743,282.18166006866863,contract
12.744,317.9239885964583,contract
12.745,298.8525596592101,contract
12.746,326.51147190646594,contract
12.747,347.41701946600347,contract
12.748,290.77545498699146,contract
12.749,272.8529823099933,contract
12.75,302.3687144437274,contract
12.751,249.55124190238993,contract
12.752,450.58828546446784,contract
12.753,417.07403394714976,contract
12.754,143.96912591070654,contract
12.755,403.51052007826064,contract
12.756,169.22862064420158,contract
12.757,270.3148864854275,contract
12.758,298.35961252325075,contract
12.759,328.5353368022065,contract
12.76,301.59312661031623,contract
12.761,286.5003818847902,contract
12.762,344.6135306132733,contract
12.763,482.090959004422,contract
12.764,332.66223855595894,contract
12.765,266.17660654334367,contract
12.766,262.3932653300623,contract
12.767,269.6442670630711,contract
12.768,232.91903638542658,contract
12.769,325.3328165043374,contract
12.77,291.73724955799076,contract
12.771,340.1454580608203,contract
12.772,359.955407801683,contract
12.773,333.5281251350395,contract
12.774,361.6661898174173,contract
12.775,203.49977764938194,contract
12.776,300.7067335781117,contract
12.777,287.8972289435922,contract
12.778,284.30348427225056,contract
12.779,311.8887483684968,contract
12.78,395.8012982982952,contract
12.781,481.26227747500843,contract
12.782,163.33758038742184,contract
12.783,271.42114100146557,contract
12.784,161.87079656420562,contract
12.785,206.40023601123607,contract
12.786,398.91347451263516,contract
12.787,340.9167104525965,contract
12.788,344.01706627681216,contract
12.789,263.5120656962257,contract
12.79,361.2249247384931,contract
12.791,336.0235563265936,contract
12.792,251.56125572565296,contract
12.793,322.98088168985606,contract
12.794,311.677522336652,contract
12.795,272.4835790261223,contract
12.796,283.97663129173844,contract
12.797,295.10736542123107,contract
12.798,350.88421955240335,contract
12.799,322.774610100142,contract
12.8,281.61919352568754,contract
12.801,331.3453655335367,contract
12.802,291.2737360910731,contract
12.803,309.74263066386726,contract
12.804,284.7620176345406,contract
12.805,302.02024287296507,contract
12.806,318.80715186067147,contract
12.807,308.77872979179426,contract
12.808,308.7145167193951,contract
12.809,358.4549436365238,contract
12.81,382.4943588901663,contract
12.811,331.06651617594457,contract
12.812,202.44311090049658,contract
12.813,243.27927451914883,contract
12.814,245.00827548187945,contract
12.815,324.130353246915,contract
12.816,318.0777444416673,contract
12.817,227.69485310033636,contract
12.818,307.16292425303766,contract
12.819,398.1295530306976,contract
12.82,346.74398894447273,contract
12.821,308.62809217345455,contract
12.822,302.9141130408426,contract
12.823,452.1200181583959,contract
12.824,262.7343521011342,contract
12.825,132.7624304186953,contract
12.826,331.7999484286553,contract
12.827,347.38481480180116,contract
12.828,347.2474473812675,contract
12.829,219.81879611428843,contract
12.83,292.0749219839394,contract
12.831,331.59379653402044,contract
12.832,355.29127498612706,contract
12.833,319.99389790419065,contract
12.834,282.97086710625905,contract
12.835,258.3500562628757,contract
12.836,301.91304516660693,contract
12.837,317.69076313832954,contract
12.838,349.8267874383425,contract
12.839,283.8119039811514,contract
12.84,286.28389865714297,contract
12.841,288.30419975909444,contract
12.842,275.73614577343835,contract
12.843,318.51309089741454,contract
12.844,390.5404629346756,contract
12.845,412.9905943444808,contract
12.846,235.94785004613217,contract
12.847,295.10505530125465,contract
12.848,253.03504728760632,contract
12.849,301.21783190951646,contract
12.85,370.7792482037411,contract
12.851,274.4876656022456,contract
12.852,323.7312813946007,contract
12.853,263.494699627561,contract
12.854,289.2967304942736,contract
12.855,310.21138345556307,contract
12.856,303.8500056937358,contract
12.857,333.43552321865735,contract
12.858,384.8245654780021,contract
12.859,250.99932061590118,contract
12.86,300.5001414377892,contract
12.861,300.0117607935677,contract
12.862,268.89875563209085,contract
12.863,334.6954677346531,contract
12.864,326.21381772080315,contract
12.865,308.972789273601,contract
12.866,460.51409944546884,contract
12.867,425.4027186159978,contract
12.868,48.65551991267975,contract
12.869,153.42519360364682,contract
12.87,264.4282469410985,contract
12.871,329.509121248028,contract
12.872,289.0254572139648,contract
12.873,290.936935343524,contract
12.874,360.62988708657633,contract
12.875,419.21423107108683,contract
12.876,298.0156479066322,contract
12.877,280.82070429547286,contract
12.878,314.1779115009972,contract
12.879,232.92570189599374,contract
12.88,417.7827954578373,contract
12.881,278.0993625694589,contract
12.882,241.97503121754693,contract
12.883,322.6912836477901,contract
12.884,317.3728400718449,contract
12.885,308.8520577154732,contract
12.886,304.06452753765257,contract
12.887,239.225001050786,contract
12.888,342.1794119925723,contract
12.889,302.41886672881316,contract
12.89,323.5880131001884,contract
12.891,286.2353912567286,contract
12.892,303.46890944366965,contract
12.893,323.8093030078001,contract
12.894,304.08529211695753,contract
12.895,275.5974066890416,contract
12.896,322.13723707974316,contract
12.897,299.4458817649574,contract
12.898,335.1695996324995,contract
12.899,311.8178489613873,contract
12.9,307.7541743851978,contract
12.901,329.82559648510124,contract
12.902,273.35827034265384,contract
12.903,303.8015285240631,contract
12.904,293.4814559693823,contract
12.905,284.2819905266144,contract
12.906,312.44914880615397,contract
12.907,310.11087271888016,contract
12.908,290.6094374856575,contract
12.909,292.67085963387626,contract
12.91,340.1359356257083,contract
12.911,320.44185663812516,contract
12.912,324.148069485537,contract
12.913,311.8885480968104,contract
12.914,317.2522089093146,contract
12.915,278.96452405807224,contract
12.916,292.5021199177481,contract
12.917,317.06009080444954,contract
12.918,315.9750360843098,contract
12.919,292.46730133496703,contract
12.92,291.5460550618685,contract
12.921,315.054140993807,contract
12.922,376.6210829306033,contract
12.923,274.0995153505112,contract
12.924,240.11354766676658,contract
12.925,337.8590048126463,contract
12.926,284.4304389510344,contract
12.927,311.5335431467883,contract
12.928,342.5360437844741,contract
12.929,283.0349660882348,contract
12.93,289.75561794706425,contract
12.931,274.0530401994823,contract
12.932,338.0770374926093,contract
12.933,305.7774346928707,contract
12.934,369.0043713569045,contract
12.935,317.9182632931053,contract
12.936,274.5538946365444,contract
12.937,274.4619341294444,contract
12.938,283.6413147537962,contract
12.939,315.40031315239537,contract
12.94,323.9339610416145,contract
12.941,310.36069121393507,contract
12.942,321.79036600790914,contract
12.943,284.4486418947597,contract
12.944,283.4956229824619,contract
12.945,302.9066956280207,contract
12.946,285.38242424383185,contract
12.947,307.49487640062824,contract
12.948,365.7533840139237,contract
12.949,274.91288411908926,contract
12.95,302.375178466468,contract
12.951,295.75300696330464,contract
12.952,311.6995497399774,contract
12.953,296.57956521269494,contract
12.954,362.7918118105928,contract
12.955,323.87133827326466,contract
12.956,252.67329451445252,contract
12.957,321.4427888534968,contract
12.958,269.7254219346106,contract
12.959,322.3342046425453,contract
12.96,382.71376658805866,contract
12.961,280.71447922539744,contract
12.962,263.04346763566474,contract
12.963,286.610654259506,contract
12.964,265.6040107942148,contract
12.965,346.0524822954546,contract
12.966,326.1072238984988,contract
12.967,319.90337807978807,contract
12.968,372.0458506596512,contract
12.969,259.04234162602575,contract
12.97,360.7469667963721,contract
12.971,384.394583750683,contract
12.972,306.4032532580579,contract
12.973,197.89756736916237,contract
12.974,251.95168755836443,contract
12.975,319.14195638903533,contract
12.976,277.4126702427818,contract
12.977,297.34441170313323,contract
12.978,303.84862182626745,contract
12.979,294.53605274964235,contract
12.98,332.0776771890062,contract
12.981,320.42746960456344,contract
12.982,478.26753342112204,contract
12.983,274.56510676923523,contract
12.984,183.51206489303064,contract
12.985,254.86121217272571,contract
12.986,288.0965436965072,contract
12.987,293.64227019912187,contract
12.988,269.6540014023134,contract
12.989,350.1793437288629,contract
12.99,303.4046568167557,contract
12.991,406.51839024768185,contract
12.992,321.55499012744457,contract
12.993,289.136306769277,contract
12.994,417.0143968304325,contract
12.995,204.94210297439653,contract
12.996,271.2098164125881,contract
12.997,238.87730313151806,contract
12.998,352.53021339199927,contract
12.999,236.9009154219941,contract
13.0,359.9383485073376,contract
13.001,444.03068323231673,contract
13.002,211.32071157418451,contract
13.003,226.12414844137103,contract
13.004,305.25156166604694,contract
13.005,291.19753000920616,contract
13.006,354.896085206912,contract
13.007,375.5845279363829,contract
13.008,409.57185974937363,contract
13.009,245.58703699412175,contract
13.01,225.6679722284767,contract
13.011,407.40431451959347,contract
13.012,378.67351437397105,contract
13.013,153.88647932910303,contract
13.014,221.1333206298199,contract
13.015,290.75731436491424,contract
13.016,271.0125178751663,contract
13.017,276.80735319271395,contract
13.018,229.83842086169457,contract
13.019,470.62536092349393,contract
13.02,394.3786098942189,contract
13.021,388.75582359849716,contract
13.022,317.2794021255576,contract
13.023,247.7415259686496,contract
13.024,232.47844438551664,contract
13.025,228.3143632585239,contract
13.026,329.03780755716286,contract
13.027,373.1881460091091,contract
13.028,195.93006812153,contract
13.029,443.5531690726344,contract
13.03,334.1599540509299,contract
13.031,107.77807096045672,contract
13.032,380.22243625334204,contract
13.033,328.5759128599491,contract
13.034,271.4237980222869,contract
13.035,342.7630244792602,contract
13.036,389.62766886239893,contract
13.037,452.5922775073361,contract
13.038,192.56057234385042,contract
13.039,228.41566767102938,contract
13.04,231.84607391980748,contract
13.041,253.1083446869044,contract
13.042,341.2553242251221,contract
13.043,349.4521252657858,contract
13.044,405.03575974629223,contract
13.045,282.9231002137076,contract
13.046,450.83643073629617,contract
13.047,330.68186808845803,contract
13.048,134.74965872177157,contract
13.049,278.21709685888567,contract
13.05,262.95759307765616,contract
13.051,466.9523646801408,contract
13.052,187.80543537015384,contract
13.053,327.69194417269813,contract
13.054,253.44716223467034,contract
13.055,320.76386637801676,contract
13.056,230.08150482312834,contract
13.057,370.92603117932794,contract
13.058,363.89585417976014,contract
13.059,327.35200647793033,contract
13.06,274.05442035541296,contract
13.061,329.3142132684953,contract
13.062,283.6730824562529,contract
13.063,360.21618062834534,contract
13.064,357.89156257424816,contract
13.065,247.08358924848895,contract
13.066,339.41239544708816,contract
13.067,259.0606748502195,contract
13.068,262.2194022359357,contract
13.069,298.4561274393209,contract
13.07,308.1475859861025,contract
13.071,277.5931300722923,contract
13.072,397.16076636531005,contract
13.073,275.860798717076,contract
13.074,408.69143180905183,contract
13.075,261.0974288425991,contract
13.076,426.0709799480425,contract
13.077,227.64564851564668,contract
13.078,201.9558505014981,contract
13.079,240.1600986174624,contract
13.08,313.4365522882649,contract
13.081,296.16683139859197,contract
13.082,316.2908576332872,contract
13.083,376.2549530746877,contract
13.084,267.852175390509,contract
13.085,324.42801681827933,contract
13.086,256.0451113478101,contract
13.087,353.76743976797616,contract
13.088,307.50465748132007,contract
13.089,230.53247031704134,contract
13.09,273.6954967930415,contract
13.091,455.31907107854937,contract
13.092,266.3798354653147,contract
13.093,326.6734006846102,contract
13.094,227.43846976499472,contract
13.095,317.5490584517105,contract
13.096,329.63985310803105,contract
13.097,260.8210899120014,contract
13.098,371.48339863695827,contract
13.099,291.5644260411958,contract
13.1,296.5339176338717,contract
13.101,394.218498954022,contract
13.102,377.4573744783354,contract
13.103,165.81343815245714,contract
13.104,340.80907427778874,contract
13.105,255.87776037095352,contract
13.106,315.3051879918138,contract
13.107,307.4862979704141,contract
13.108,256.6412385011482,contract
13.109,391.6546270797892,contract
13.11,316.04898440719745,contract
13.111,231.86427134947735,contract
13.112,369.3649417535272,contract
13.113,282.72082715560794,contract
13.114,316.5621051715347,contract
13.115,285.85508695304316,contract
13.116,290.11871156993817,contract
13.117,290.5490269765655,contract
13.118,347.95705779369166,contract
13.119,312.16728932342915,contract
13.12,368.67509534735126,contract
13.121,305.01393276109667,contract
13.122,241.93055971800206,contract
13.123,269.8318708912465,contract
13.124,341.74129815721574,contract
13.125,329.91599028516595,contract
13.126,258.68319828008117,contract
13.127,284.5745104891656,contract
13.128,299.7702737423684,contract
13.129,307.38532875473373,contract
13.13,322.60164850167433,contract
13.131,338.70270881868726,contract
13.132,318.88795201489023,contract
13.133,233.967875469793,contract
13.134,398.76741776330744,contract
13.135,280.74477648432276,contract
13.136,211.34594905136007,contract
13.137,300.6667374384972,contract
13.138,306.94248345527603,relax
13.139,310.41759852196367,relax
13.14,309.2373472369151,relax
13.141,306.02383380597894,relax
13.142,309.3430707670152,relax
13.143,304.6662052542676,relax
13.144,305.96750942023704,relax
13.145,304.07775199884185,relax
13.146,305.34471788348094,relax
13.147,302.32077167250105,relax
13.148,302.9950364254039,relax
13.149,304.1743222346369,relax
13.15,304.8012742283435,relax
13.151,305.5130441059028,relax
13.152,309.8596662700082,relax
13.153,308.8829447322916,relax
13.154,311.21672246935725,relax
13.155,306.81257853399035,relax
13.156,309.7597690432033,relax
13.157,308.6134860569591,relax
13.158,302.51163550567065,relax
13.159,301.7058958280587,relax
13.16,303.83309882341945,relax
13.161,304.1422423697287,relax
13.162,301.79539968100175,relax
13.163,301.71953880903317,relax
13.164,308.8636862835183,relax
13.165,307.5603740378526,relax
13.166,311.26253380549065,relax
13.167,313.1169231461908,relax
13.168,313.1695888875175,relax
13.169,309.5845751399041,relax
13.17,310.02339224003236,relax
13.171,307.3628331038484,relax
13.172,306.3222446694237,relax
13.173,302.7572532308203,relax
13.174,304.289330080642,relax
13.175,307.3550125961406,relax
13.176,303.813606007036,relax
13.177,305.57843446246096,relax
13.178,304.0802103585967,relax
13.179,303.9133736625434,relax
13.18,309.2961432679572,relax
13.181,308.41421153210274,relax
13.182,308.52581203562636,relax
13.183,310.8664814039441,relax
13.184,309.51264103271933,relax
13.185,308.0441102559277,relax
13.186,302.39902901007383,relax
13.187,307.18624223497875,relax
13.188,301.0327069459498,relax
13.189,300.6116456236586,relax
13.19,302.99816129857817,relax
13.191,307.0909203466841,relax
13.192,304.1547891293113,relax
13.193,309.061800420755,relax
13.194,306.509955994393,relax
13.195,308.91619920380896,relax
13.196,309.74794543127155,relax
13.197,309.7499654968221,relax
13.198,308.8898106706681,relax
13.199,311.18040725555034,relax
13.2,307.234419430995,relax
13.201,306.68295011137775,relax
13.202,304.61153854003567,relax
13.203,302.0421533413332,relax
13.204,301.706696809418,relax
13.205,302.79261404376655,relax
13.206,302.1674118384418,relax
13.207,304.88811512736925,relax
13.208,306.2467076676158,relax
13.209,308.3296128790486,relax
13.21,308.4626565569936,relax
13.211,304.0473790117224,relax
13.212,312.7274784667596,relax
13.213,310.5982948909497,relax
13.214,308.36372260224186,relax
13.215,306.64690394621203,relax
13.216,304.2220090143156,relax
13.217,302.7625229613581,relax
13.218,301.0007512272367,relax
13.219,302.7422516713262,relax
13.22,300.4693850644875,relax
13.221,305.12483024079467,relax
13.222,307.5704008997638,relax
13.223,311.40740215882374,relax
13.224,311.1110734614195,relax
13.225,311.9038048218541,relax
13.226,307.7785852409847,relax
13.227,312.70750993812356,relax
13.228,310.3269937459508,relax
13.229,303.818647051038,relax
13.23,307.14769613237104,relax
13.231,305.0449141255592,relax
13.232,305.6968225209744,relax
13.233,303.130069141185,relax
13.234,306.49907093977504,relax
13.235,299.6205527134352,relax
