Dataset,Feature,WindowSize(ms),Threshold,Accuracy,DetectionDelay(ms)
test_rand_04.csv,WL,150,1.7550248920276448,95.04840397697541,27.25
test_rand_04.csv,RMS,160,0.02375426679459971,94.85048746973762,20.75
test_rand_04.csv,VAR,160,0.0006516077411508939,94.7261663286004,24.375
test_rand_04.csv,WL,160,1.8149593586196513,94.71962311064581,27.0
test_rand_04.csv,RMS,170,0.023663301573723722,94.5837151459615,22.125
test_rand_04.csv,VAR,170,0.0006498747685132905,94.52807959156958,25.625
test_rand_04.csv,WL,170,1.990594747584817,94.54771566959026,28.75
test_rand_04.csv,RMS,180,0.024826522502008997,94.32986315720552,24.25
test_rand_04.csv,VAR,180,0.000643019009847932,94.27748314018201,26.0
test_rand_04.csv,WL,180,2.092855234321601,94.28075689124599,29.25
test_rand_04.csv,RMS,190,0.023705669298375975,94.10531831281111,23.125
test_rand_04.csv,VAR,190,0.0006402121603736636,94.04964631909877,26.125
test_rand_04.csv,WL,190,2.17960514676364,94.05947078857741,29.75
test_rand_04.csv,RMS,200,0.023533232331096204,93.87735045534954,23.125
test_rand_04.csv,VAR,200,0.0006511648027681931,93.78234947258075,27.25
test_rand_04.csv,WL,200,2.259343553212858,93.82166022407128,30.25
test_struct_quick_pulses.csv,RMS,10,0.023637825255553427,96.46419721710402,10.23076923076923
test_struct_quick_pulses.csv,VAR,10,0.0017994941305627858,91.08901454984434,18.153846153846153
test_struct_quick_pulses.csv,WL,10,0.10958528711881926,96.67069064108266,10.384615384615385
test_struct_quick_pulses.csv,RMS,20,0.02341179112230208,97.11452904537944,13.846153846153847
test_struct_quick_pulses.csv,VAR,20,0.0012404665004242502,95.32858777170459,18.307692307692307
test_struct_quick_pulses.csv,WL,20,0.21070071267228635,97.29248760645736,12.923076923076923
test_struct_quick_pulses.csv,RMS,30,0.022755632282422708,96.98645813465573,14.461538461538462
test_struct_quick_pulses.csv,VAR,30,0.0010159370088100826,96.51598957339945,18.53846153846154
test_struct_quick_pulses.csv,WL,30,0.32253998813029106,97.18036747409245,14.692307692307692
test_struct_quick_pulses.csv,RMS,40,0.022337511920422288,96.67387433223098,15.384615384615385
test_struct_quick_pulses.csv,VAR,40,0.0009239203697698771,96.51488170948868,19.384615384615383
test_struct_quick_pulses.csv,WL,40,0.4325186572105747,96.79788857796999,16.153846153846153
test_struct_quick_pulses.csv,RMS,50,0.02309243306778634,96.32928303327184,16.46153846153846
test_struct_quick_pulses.csv,VAR,50,0.0009155030012496413,96.27520834658694,20.692307692307693
test_struct_quick_pulses.csv,WL,50,0.5442765031114727,96.43425154271901,17.76923076923077
test_struct_quick_pulses.csv,RMS,60,0.023363662427103776,95.9017436680667,17.384615384615383
test_struct_quick_pulses.csv,VAR,60,0.0009480189369892224,96.07356497390862,21.846153846153847
test_struct_quick_pulses.csv,WL,60,0.6649277241660114,96.03220058546519,19.23076923076923
test_struct_quick_pulses.csv,RMS,70,0.0232430088995621,95.44210325291235,18.0
test_struct_quick_pulses.csv,VAR,70,0.0008814643468574955,95.72856324400026,22.307692307692307
test_struct_quick_pulses.csv,WL,70,0.7761929624484192,95.64580813546375,21.0
test_struct_quick_pulses.csv,RMS,80,0.02691436873205748,95.17320427916455,21.46153846153846
test_struct_quick_pulses.csv,VAR,80,0.0007903947323149383,95.38334182373917,22.153846153846153
test_struct_quick_pulses.csv,WL,80,0.8701280546147993,95.25280183392766,22.076923076923077
test_struct_quick_pulses.csv,RMS,90,0.027861300932884893,94.99331167590293,22.76923076923077
test_struct_quick_pulses.csv,VAR,90,0.0007289831237364272,94.99649659213962,22.23076923076923
test_struct_quick_pulses.csv,WL,90,0.9979165047496815,94.90731893751195,22.846153846153847
test_struct_quick_pulses.csv,RMS,100,0.027026795569733565,94.6348923155346,23.0
test_struct_quick_pulses.csv,VAR,100,0.0006967180847770762,94.62852045367657,22.46153846153846
test_struct_quick_pulses.csv,WL,100,1.1579664341907678,94.66993755575379,25.076923076923077
test_struct_quick_pulses.csv,RMS,110,0.026621748145317762,94.24118809356874,23.23076923076923
test_struct_quick_pulses.csv,VAR,110,0.000644939473831744,94.1806361144751,22.384615384615383
test_struct_quick_pulses.csv,WL,110,1.2627490250579179,94.25393587864109,27.153846153846153
test_struct_quick_pulses.csv,RMS,120,0.02566123810754036,93.85998469778117,23.23076923076923
test_struct_quick_pulses.csv,VAR,120,0.000635535614085668,93.87273654679929,22.615384615384617
test_struct_quick_pulses.csv,WL,120,1.3641150572259804,93.90142820709004,27.923076923076923
test_struct_quick_pulses.csv,RMS,130,0.024997645844772255,93.47216021429938,23.23076923076923
test_struct_quick_pulses.csv,VAR,130,0.0006383810918650242,93.46897123541042,23.384615384615383
test_struct_quick_pulses.csv,WL,130,1.4661821988333321,93.49448306652211,29.307692307692307
test_struct_quick_pulses.csv,RMS,140,0.02419850515998022,93.09046829143806,22.846153846153847
test_struct_quick_pulses.csv,VAR,140,0.0006266845502360112,93.07451831057803,23.76923076923077
test_struct_quick_pulses.csv,WL,140,1.6119538378073504,93.1319382416741,30.692307692307693
test_struct_quick_pulses.csv,RMS,150,0.023964943028608975,92.70534175761057,23.23076923076923
test_struct_quick_pulses.csv,VAR,150,0.0006027678144292535,92.68619567298487,23.846153846153847
test_struct_quick_pulses.csv,WL,150,1.7550248920276448,92.71491479992342,32.69230769230769
test_struct_quick_pulses.csv,RMS,160,0.02375426679459971,92.31039325842697,23.53846153846154
test_struct_quick_pulses.csv,VAR,160,0.0006516077411508939,92.30400919305414,26.615384615384617
test_struct_quick_pulses.csv,WL,160,1.8149593586196513,92.35188968335035,32.69230769230769
test_struct_quick_pulses.csv,RMS,170,0.023663301573723722,91.85133150265024,24.615384615384617
test_struct_quick_pulses.csv,VAR,170,0.0006498747685132905,91.89603422951657,27.153846153846153
test_struct_quick_pulses.csv,WL,170,1.990594747584817,91.91838559294973,35.61538461538461
test_struct_quick_pulses.csv,RMS,180,0.024826522502008997,91.47182828669989,27.0
test_struct_quick_pulses.csv,VAR,180,0.000643019009847932,91.48141050210809,27.384615384615383
test_struct_quick_pulses.csv,WL,180,2.092855234321601,91.51335122013543,37.23076923076923
test_struct_quick_pulses.csv,RMS,190,0.023705669298375975,91.00581506805547,26.53846153846154
test_struct_quick_pulses.csv,VAR,190,0.0006402121603736636,91.0633267301425,27.692307692307693
test_struct_quick_pulses.csv,WL,190,2.17960514676364,91.10805802287686,38.0
test_struct_quick_pulses.csv,RMS,200,0.023533232331096204,90.59703400664792,26.692307692307693
test_struct_quick_pulses.csv,VAR,200,0.0006511648027681931,90.65776016364102,28.23076923076923
test_struct_quick_pulses.csv,WL,200,2.259343553212858,90.70250575300435,38.30769230769231
test_struct_two_phase_hold.csv,RMS,10,0.023637825255553427,97.62654243263663,8.333333333333334
test_struct_two_phase_hold.csv,VAR,10,0.0017994941305627858,93.1062704608411,14.333333333333334
test_struct_two_phase_hold.csv,WL,10,0.10958528711881926,97.72727272727273,8.333333333333334
test_struct_two_phase_hold.csv,RMS,20,0.02341179112230208,98.19887902260848,10.222222222222221
test_struct_two_phase_hold.csv,VAR,20,0.0012404665004242502,96.81025253479439,14.777777777777779
test_struct_two_phase_hold.csv,WL,20,0.21070071267228635,98.30278984822722,10.11111111111111
test_struct_two_phase_hold.csv,RMS,30,0.022755632282422708,98.24870858006804,10.333333333333334
test_struct_two_phase_hold.csv,VAR,30,0.0010159370088100826,97.63764646591912,15.11111111111111
test_struct_two_phase_hold.csv,WL,30,0.32253998813029106,98.28335643190123,12.222222222222221
test_struct_two_phase_hold.csv,RMS,40,0.022337511920422288,98.03390257735207,11.0
test_struct_two_phase_hold.csv,VAR,40,0.0009239203697698771,97.74718003654924,16.11111111111111
test_struct_two_phase_hold.csv,WL,40,0.4325186572105747,98.05910895456552,13.777777777777779
test_struct_two_phase_hold.csv,RMS,50,0.02309243306778634,97.7590771558245,13.555555555555555
test_struct_two_phase_hold.csv,VAR,50,0.0009155030012496413,97.58888048411498,18.333333333333332
test_struct_two_phase_hold.csv,WL,50,0.5442765031114727,97.81580937972768,15.666666666666666
test_struct_two_phase_hold.csv,RMS,60,0.023363662427103776,97.47146730563088,14.444444444444445
test_struct_two_phase_hold.csv,VAR,60,0.0009480189369892224,97.40841162746705,20.555555555555557
test_struct_two_phase_hold.csv,WL,60,0.6649277241660114,97.5313701998865,17.88888888888889
test_struct_two_phase_hold.csv,RMS,70,0.0232430088995621,97.17106093099534,15.0
test_struct_two_phase_hold.csv,VAR,70,0.0008814643468574955,97.13321559227956,21.444444444444443
test_struct_two_phase_hold.csv,WL,70,0.7761929624484192,97.24359783020059,18.77777777777778
test_struct_two_phase_hold.csv,RMS,80,0.02691436873205748,96.83260773550381,19.77777777777778
test_struct_two_phase_hold.csv,VAR,80,0.0007903947323149383,96.8673102403937,20.88888888888889
test_struct_two_phase_hold.csv,WL,80,0.8701280546147993,96.95248911603255,19.88888888888889
test_struct_two_phase_hold.csv,RMS,90,0.027861300932884893,96.54443322393334,21.77777777777778
test_struct_two_phase_hold.csv,VAR,90,0.0007289831237364272,96.54758899267861,20.88888888888889
test_struct_two_phase_hold.csv,WL,90,0.9979165047496815,96.65488513001768,21.88888888888889
test_struct_two_phase_hold.csv,RMS,100,0.027026795569733565,96.22766588799799,21.77777777777778
test_struct_two_phase_hold.csv,VAR,100,0.0006967180847770762,96.2245091230507,21.11111111111111
test_struct_two_phase_hold.csv,WL,100,1.1579664341907678,96.34130942610012,24.555555555555557
test_struct_two_phase_hold.csv,RMS,110,0.026621748145317762,95.9170140204623,22.11111111111111
test_struct_two_phase_hold.csv,VAR,110,0.000644939473831744,95.90438297334849,20.88888888888889
test_struct_two_phase_hold.csv,WL,110,1.2627490250579179,96.02437792092965,25.444444444444443
test_struct_two_phase_hold.csv,RMS,120,0.02566123810754036,95.5998483795565,21.88888888888889
test_struct_two_phase_hold.csv,VAR,120,0.000635535614085668,95.59353086107777,21.22222222222222
test_struct_two_phase_hold.csv,WL,120,1.3641150572259804,95.65670604586518,27.444444444444443
test_struct_two_phase_hold.csv,RMS,130,0.024997645844772255,95.28564206268959,21.88888888888889
test_struct_two_phase_hold.csv,VAR,130,0.0006383810918650242,95.28248230535895,22.11111111111111
test_struct_two_phase_hold.csv,WL,130,1.4661821988333321,95.3046006066734,30.555555555555557
test_struct_two_phase_hold.csv,RMS,140,0.02419850515998022,94.95543333965485,21.77777777777778
test_struct_two_phase_hold.csv,VAR,140,0.0006266845502360112,94.97755863202478,22.444444444444443
test_struct_two_phase_hold.csv,WL,140,1.6119538378073504,94.99968392439472,33.0
test_struct_two_phase_hold.csv,RMS,150,0.023964943028608975,94.64398634121665,21.88888888888889
test_struct_two_phase_hold.csv,VAR,150,0.0006027678144292535,94.66295687365626,22.444444444444443
test_struct_two_phase_hold.csv,WL,150,1.7550248920276448,94.69773618312888,34.111111111111114
test_struct_two_phase_hold.csv,RMS,160,0.02375426679459971,94.34499335821369,21.77777777777778
test_struct_two_phase_hold.csv,VAR,160,0.0006516077411508939,94.40508571067113,23.77777777777778
test_struct_two_phase_hold.csv,WL,160,1.8149593586196513,94.37345815674615,34.44444444444444
test_struct_two_phase_hold.csv,RMS,170,0.023663301573723722,94.0236648949633,22.333333333333332
test_struct_two_phase_hold.csv,VAR,170,0.0006498747685132905,94.10908630726398,24.333333333333332
test_struct_two_phase_hold.csv,WL,170,1.990594747584817,94.1185775752974,37.0
test_struct_two_phase_hold.csv,RMS,180,0.024826522502008997,93.77808722071018,24.0
test_struct_two_phase_hold.csv,VAR,180,0.000643019009847932,93.8034052788151,24.88888888888889
test_struct_two_phase_hold.csv,WL,180,2.092855234321601,93.80973479334135,38.0
test_struct_two_phase_hold.csv,RMS,190,0.023705669298375975,93.44371280233,23.444444444444443
test_struct_two_phase_hold.csv,VAR,190,0.0006402121603736636,93.4500443206281,25.555555555555557
test_struct_two_phase_hold.csv,WL,190,2.17960514676364,93.50069646701279,38.22222222222222
test_struct_two_phase_hold.csv,RMS,200,0.023533232331096204,93.12812717714864,23.444444444444443
test_struct_two_phase_hold.csv,VAR,200,0.0006511648027681931,93.05212489708025,31.11111111111111
test_struct_two_phase_hold.csv,WL,200,2.259343553212858,93.18512888719995,38.44444444444444
test_rand_07.csv,RMS,10,0.023637825255553427,96.23744756578111,11.125
test_rand_07.csv,VAR,10,0.0017994941305627858,89.68793695182407,16.5
test_rand_07.csv,WL,10,0.10958528711881926,96.24698106012457,11.125
test_rand_07.csv,RMS,20,0.02341179112230208,96.88155636086209,13.625
test_rand_07.csv,VAR,20,0.0012404665004242502,94.80577277640027,17.625
test_rand_07.csv,WL,20,0.21070071267228635,97.06275033377837,12.75
test_rand_07.csv,RMS,30,0.022755632282422708,97.05545662681251,14.5
test_rand_07.csv,VAR,30,0.0010159370088100826,96.14919867718137,18.5
test_rand_07.csv,WL,30,0.32253998813029106,97.07135588908675,15.5
test_rand_07.csv,RMS,40,0.022337511920422288,97.17539283669444,15.0
test_rand_07.csv,VAR,40,0.0009239203697698771,96.58057128316051,21.375
test_rand_07.csv,WL,40,0.4325186572105747,97.13722246962276,17.625
test_rand_07.csv,RMS,50,0.02309243306778634,97.10767468499427,16.75
test_rand_07.csv,VAR,50,0.0009155030012496413,96.58266513936617,23.75
test_rand_07.csv,WL,50,0.5442765031114727,97.0885834287896,20.375
test_rand_07.csv,RMS,60,0.023363662427103776,96.9858043159972,18.0
test_rand_07.csv,VAR,60,0.0009480189369892224,96.50518810872748,25.75
test_rand_07.csv,WL,60,0.6649277241660114,96.91896365141002,23.375
test_rand_07.csv,RMS,70,0.0232430088995621,96.78425878757004,20.375
test_rand_07.csv,VAR,70,0.0008814643468574955,96.48497198166072,26.75
test_rand_07.csv,WL,70,0.7761929624484192,96.7651553744269,24.625
test_rand_07.csv,RMS,80,0.02691436873205748,96.52844130199377,25.25
test_rand_07.csv,VAR,80,0.0007903947323149383,96.47748264220651,26.75
test_rand_07.csv,WL,80,0.8701280546147993,96.54118096694056,26.25
test_rand_07.csv,RMS,90,0.027861300932884893,96.31069198419779,27.625
test_rand_07.csv,VAR,90,0.0007289831237364272,96.32024977698484,27.0
test_rand_07.csv,WL,90,0.9979165047496815,96.28520453676565,28.25
test_rand_07.csv,RMS,100,0.027026795569733565,96.14379501561604,28.625
test_rand_07.csv,VAR,100,0.0006967180847770762,96.22984256485437,27.625
test_rand_07.csv,WL,100,1.1579664341907678,95.9716999171394,31.25
test_rand_07.csv,RMS,110,0.026621748145317762,95.93216016322367,29.5
test_rand_07.csv,VAR,110,0.000644939473831744,96.06924254016832,27.25
test_rand_07.csv,WL,110,1.2627490250579179,95.81101759755164,32.375
test_rand_07.csv,RMS,120,0.02566123810754036,95.80649276101792,29.375
test_rand_07.csv,VAR,120,0.000635535614085668,95.83519357101856,28.875
test_rand_07.csv,WL,120,1.3641150572259804,95.71401237323809,33.75
test_rand_07.csv,RMS,130,0.024997645844772255,95.59780528263366,29.625
test_rand_07.csv,VAR,130,0.0006383810918650242,95.59780528263366,30.0
test_rand_07.csv,WL,130,1.4661821988333321,95.5595253285696,35.125
test_rand_07.csv,RMS,140,0.02419850515998022,95.37302954879061,29.625
test_rand_07.csv,VAR,140,0.0006266845502360112,95.36983853468632,30.625
test_rand_07.csv,WL,140,1.6119538378073504,95.38260259110345,36.875
test_rand_07.csv,RMS,150,0.023964943028608975,95.15449438202246,29.75
test_rand_07.csv,VAR,150,0.0006027678144292535,95.14491828396324,30.75
test_rand_07.csv,WL,150,1.7550248920276448,95.20875893769151,38.5
test_rand_07.csv,RMS,160,0.02375426679459971,94.91666134491346,30.625
test_rand_07.csv,VAR,160,0.0006516077411508939,94.90069608531834,32.125
test_rand_07.csv,WL,160,1.8149593586196513,94.97732933137493,38.875
test_rand_07.csv,RMS,170,0.023663301573723722,94.68506452025042,31.375
test_rand_07.csv,VAR,170,0.0006498747685132905,94.65312380222308,33.25
test_rand_07.csv,WL,170,1.990594747584817,94.73616966909417,41.625
test_rand_07.csv,RMS,180,0.024826522502008997,94.43414914691036,33.0
test_rand_07.csv,VAR,180,0.000643019009847932,94.43734423924852,33.75
test_rand_07.csv,WL,180,2.092855234321601,94.50763627068822,42.75
test_rand_07.csv,RMS,190,0.023705669298375975,94.2278189721299,32.125
test_rand_07.csv,VAR,190,0.0006402121603736636,94.1734850421887,35.375
test_rand_07.csv,WL,190,2.17960514676364,94.26617233444132,43.125
test_rand_07.csv,RMS,200,0.023533232331096204,93.99897691668265,32.625
test_rand_07.csv,VAR,200,0.0006511648027681931,93.92863993861499,36.25
test_rand_07.csv,WL,200,2.259343553212858,94.05013108255004,43.875
test_rand_06.csv,RMS,10,0.023637825255553427,96.38470743843295,9.125
test_rand_06.csv,VAR,10,0.0017994941305627858,92.97411349751212,19.25
test_rand_06.csv,WL,10,0.10958528711881926,96.86968570888706,10.625
test_rand_06.csv,RMS,20,0.02341179112230208,97.54599294354838,11.5
test_rand_06.csv,VAR,20,0.0012404665004242502,96.2859122983871,19.875
test_rand_06.csv,WL,20,0.21070071267228635,97.23412298387096,13.0
test_rand_06.csv,RMS,30,0.022755632282422708,97.40971828322934,12.25
test_rand_06.csv,VAR,30,0.0010159370088100826,97.23010020797882,20.125
test_rand_06.csv,WL,30,0.32253998813029106,97.45383500346631,16.625
test_rand_06.csv,RMS,40,0.022337511920422288,97.27020552263271,12.875
test_rand_06.csv,VAR,40,0.0009239203697698771,97.42781490354307,20.875
test_rand_06.csv,WL,40,0.4325186572105747,97.39314083974278,18.75
test_rand_06.csv,RMS,50,0.02309243306778634,97.3134893107145,18.125
test_rand_06.csv,VAR,50,0.0009155030012496413,97.22204704546887,21.75
test_rand_06.csv,WL,50,0.5442765031114727,97.33871476319607,20.375
test_rand_06.csv,RMS,60,0.023363662427103776,97.18016654049963,18.875
test_rand_06.csv,VAR,60,0.0009480189369892224,97.1328538985617,23.0
test_rand_06.csv,WL,60,0.6649277241660114,97.27163764824628,22.125
test_rand_06.csv,RMS,70,0.0232430088995621,96.97103552722913,19.5
test_rand_06.csv,VAR,70,0.0008814643468574955,96.97419069855493,23.25
test_rand_06.csv,WL,70,0.7761929624484192,96.99312172650974,23.625
test_rand_06.csv,RMS,80,0.02691436873205748,96.9164246938518,22.375
test_rand_06.csv,VAR,80,0.0007903947323149383,96.82489584648403,23.25
test_rand_06.csv,WL,80,0.8701280546147993,96.6860244918571,24.375
test_rand_06.csv,RMS,90,0.027861300932884893,96.59026330744459,24.125
test_rand_06.csv,VAR,90,0.0007289831237364272,96.6281492706952,23.375
test_rand_06.csv,WL,90,0.9979165047496815,96.53659152617288,26.25
test_rand_06.csv,RMS,100,0.027026795569733565,96.37127337038909,24.75
test_rand_06.csv,VAR,100,0.0006967180847770762,96.36811520970187,23.75
test_rand_06.csv,WL,100,1.1579664341907678,96.41864578069732,30.375
test_rand_06.csv,RMS,110,0.026621748145317762,96.17741833575536,25.125
test_rand_06.csv,VAR,110,0.000644939473831744,96.12055348455172,23.625
test_rand_06.csv,WL,110,1.2627490250579179,96.19637328615657,31.875
test_rand_06.csv,RMS,120,0.02566123810754036,95.91075717355581,25.0
test_rand_06.csv,VAR,120,0.000635535614085668,95.88863607634939,24.125
test_rand_06.csv,WL,120,1.3641150572259804,95.9613196814562,32.875
test_rand_06.csv,RMS,130,0.024997645844772255,95.66605550989442,25.0
test_rand_06.csv,VAR,130,0.0006383810918650242,95.67553897705001,25.375
test_rand_06.csv,WL,130,1.4661821988333321,95.65973319845736,34.25
test_rand_06.csv,RMS,140,0.02419850515998022,95.42119908929926,24.375
test_rand_06.csv,VAR,140,0.0006266845502360112,95.53503668100177,26.125
test_rand_06.csv,WL,140,1.6119538378073504,95.55400961295219,36.625
test_rand_06.csv,RMS,150,0.023964943028608975,95.16353514265832,24.75
test_rand_06.csv,VAR,150,0.0006027678144292535,95.3058771430379,26.375
test_rand_06.csv,WL,150,1.7550248920276448,95.34067185424179,38.5
test_rand_06.csv,RMS,160,0.02375426679459971,94.91520060751803,25.5
test_rand_06.csv,VAR,160,0.0006516077411508939,95.13352740159473,29.625
test_rand_06.csv,WL,160,1.8149593586196513,95.07973674218452,38.625
test_rand_06.csv,RMS,170,0.023663301573723722,94.81547129201748,26.25
test_rand_06.csv,VAR,170,0.0006498747685132905,94.86294866113819,30.25
test_rand_06.csv,WL,170,1.990594747584817,94.79964550231057,41.375
test_rand_06.csv,RMS,180,0.024826522502008997,94.61752786220872,29.875
test_rand_06.csv,VAR,180,0.000643019009847932,94.60169706180345,30.75
test_rand_06.csv,WL,180,2.092855234321601,94.54470618034448,42.0
test_rand_06.csv,RMS,190,0.023705669298375975,94.37828593146259,28.75
test_rand_06.csv,VAR,190,0.0006402121603736636,94.31810983720783,32.625
test_rand_06.csv,WL,190,2.17960514676364,94.27693672008614,42.75
test_rand_06.csv,RMS,200,0.023533232331096204,94.1135470789507,29.375
test_rand_06.csv,VAR,200,0.0006511648027681931,94.00899759219364,35.25
test_rand_06.csv,WL,200,2.259343553212858,94.01850209098973,43.0
test_rand_08.csv,RMS,10,0.023637825255553427,95.434204349867,14.5
test_rand_08.csv,VAR,10,0.0017994941305627858,86.74698795180723,31.5
test_rand_08.csv,WL,10,0.10958528711881926,95.67203880456893,14.1
test_rand_08.csv,RMS,20,0.02341179112230208,96.43762717170135,18.2
test_rand_08.csv,VAR,20,0.0012404665004242502,92.61543277508217,32.0
test_rand_08.csv,WL,20,0.21070071267228635,97.14509312881515,15.9
test_rand_08.csv,RMS,30,0.022755632282422708,96.74338500078285,20.2
test_rand_08.csv,VAR,30,0.0010159370088100826,94.54830123688743,33.1
test_rand_08.csv,WL,30,0.32253998813029106,97.09096602473775,18.5
test_rand_08.csv,RMS,40,0.022337511920422288,96.90211433046201,20.8
test_rand_08.csv,VAR,40,0.0009239203697698771,95.3046202036022,33.4
test_rand_08.csv,WL,40,0.4325186572105747,97.04620203602192,20.7
test_rand_08.csv,RMS,50,0.02309243306778634,96.80714397618675,21.6
test_rand_08.csv,VAR,50,0.0009155030012496413,95.30314898950337,34.3
test_rand_08.csv,WL,50,0.5442765031114727,96.87921040263198,23.1
test_rand_08.csv,RMS,60,0.023363662427103776,96.64315937940762,22.6
test_rand_08.csv,VAR,60,0.0009480189369892224,95.2201849239931,36.4
test_rand_08.csv,WL,60,0.6649277241660114,96.75286005328319,25.0
test_rand_08.csv,RMS,70,0.0232430088995621,96.5699952970685,23.7
test_rand_08.csv,VAR,70,0.0008814643468574955,95.24690390343315,37.0
test_rand_08.csv,WL,70,0.7761929624484192,96.62643047499608,26.2
test_rand_08.csv,RMS,80,0.02691436873205748,95.59667555276776,35.6
test_rand_08.csv,VAR,80,0.0007903947323149383,95.33009251999373,36.7
test_rand_08.csv,WL,80,0.8701280546147993,96.33683550258742,27.8
test_rand_08.csv,RMS,90,0.027861300932884893,95.14039215686275,37.5
test_rand_08.csv,VAR,90,0.0007289831237364272,95.26274509803922,35.8
test_rand_08.csv,WL,90,0.9979165047496815,96.03137254901961,30.5
test_rand_08.csv,RMS,100,0.027026795569733565,95.07610230660599,37.3
test_rand_08.csv,VAR,100,0.0006967180847770762,95.18280244782676,36.2
test_rand_08.csv,WL,100,1.1579664341907678,95.67236780166327,35.5
test_rand_08.csv,RMS,110,0.026621748145317762,94.94270915083975,37.4
test_rand_08.csv,VAR,110,0.000644939473831744,95.10594883063884,35.6
test_rand_08.csv,WL,110,1.2627490250579179,95.40731439334485,36.8
test_rand_08.csv,RMS,120,0.02566123810754036,94.80923221855865,37.4
test_rand_08.csv,VAR,120,0.000635535614085668,94.83435390171141,37.0
test_rand_08.csv,WL,120,1.3641150572259804,95.12639346836238,37.9
test_rand_08.csv,RMS,130,0.024997645844772255,94.58143552693576,37.2
test_rand_08.csv,VAR,130,0.0006383810918650242,94.53745877179205,37.8
test_rand_08.csv,WL,130,1.4661821988333321,94.78247212187844,40.0
test_rand_08.csv,RMS,140,0.02419850515998022,94.38805970149254,37.1
test_rand_08.csv,VAR,140,0.0006266845502360112,94.27494108405342,38.6
test_rand_08.csv,WL,140,1.6119538378073504,94.45404556166535,43.6
test_rand_08.csv,RMS,150,0.023964943028608975,94.17256011315416,37.5
test_rand_08.csv,VAR,150,0.0006027678144292535,94.11283985541411,38.6
test_rand_08.csv,WL,150,1.7550248920276448,94.12226936979413,46.6
test_rand_08.csv,RMS,160,0.02375426679459971,93.91919509511084,38.0
test_rand_08.csv,VAR,160,0.0006516077411508939,93.78085206728501,41.7
test_rand_08.csv,WL,160,1.8149593586196513,93.95378085206728,46.9
test_rand_08.csv,RMS,170,0.023663301573723722,93.62792891964146,38.7
test_rand_08.csv,VAR,170,0.0006498747685132905,93.49268752948576,42.8
test_rand_08.csv,WL,170,1.990594747584817,93.54930020443466,50.7
test_rand_08.csv,RMS,180,0.024826522502008997,93.2420953279849,42.7
test_rand_08.csv,VAR,180,0.000643019009847932,93.18546484190657,43.9
test_rand_08.csv,WL,180,2.092855234321601,93.23894918986943,52.4
test_rand_08.csv,RMS,190,0.023705669298375975,93.01652242328875,40.7
test_rand_08.csv,VAR,190,0.0006402121603736636,92.86231313926042,45.2
test_rand_08.csv,WL,190,2.17960514676364,92.95043273013374,53.5
test_rand_08.csv,RMS,200,0.023533232331096204,92.70580827955297,42.0
test_rand_08.csv,VAR,200,0.0006511648027681931,92.44136628364552,47.5
test_rand_08.csv,WL,200,2.259343553212858,92.69636392255627,54.2
test_struct_increasing_hold.csv,RMS,10,0.023637825255553427,95.9266603816521,10.5
test_struct_increasing_hold.csv,VAR,10,0.0017994941305627858,85.42310067943176,22.25
test_struct_increasing_hold.csv,WL,10,0.10958528711881926,96.08270212281785,11.0
test_struct_increasing_hold.csv,RMS,20,0.02341179112230208,97.39845858671262,12.25
test_struct_increasing_hold.csv,VAR,20,0.0012404665004242502,93.76280446164353,25.0
test_struct_increasing_hold.csv,WL,20,0.21070071267228635,97.63259731390849,12.5
test_struct_increasing_hold.csv,RMS,30,0.022755632282422708,97.86604209362089,12.75
test_struct_increasing_hold.csv,VAR,30,0.0010159370088100826,96.30786246381055,26.0
test_struct_increasing_hold.csv,WL,30,0.32253998813029106,97.86278910900752,14.25
test_struct_increasing_hold.csv,RMS,40,0.022337511920422288,97.94995281637433,13.5
test_struct_increasing_hold.csv,VAR,40,0.0009239203697698771,96.91842113826429,24.0
test_struct_increasing_hold.csv,WL,40,0.4325186572105747,97.91415834173961,20.0
test_struct_increasing_hold.csv,RMS,50,0.02309243306778634,97.76048956739689,20.0
test_struct_increasing_hold.csv,VAR,50,0.0009155030012496413,97.1159792975489,27.5
test_struct_increasing_hold.csv,WL,50,0.5442765031114727,97.99160183587774,21.75
test_struct_increasing_hold.csv,RMS,60,0.023363662427103776,97.70766174986161,21.0
test_struct_increasing_hold.csv,VAR,60,0.0009480189369892224,97.15411416104979,28.75
test_struct_increasing_hold.csv,WL,60,0.6649277241660114,97.82488359219823,23.25
test_struct_increasing_hold.csv,RMS,70,0.0232430088995621,97.57988339142048,22.0
test_struct_increasing_hold.csv,VAR,70,0.0008814643468574955,97.43330836129115,29.0
test_struct_increasing_hold.csv,WL,70,0.7761929624484192,97.82091788541089,25.0
test_struct_increasing_hold.csv,RMS,80,0.02691436873205748,97.53347887002704,28.25
test_struct_increasing_hold.csv,VAR,80,0.0007903947323149383,97.53673715421459,28.75
test_struct_increasing_hold.csv,WL,80,0.8701280546147993,97.74526734221759,26.25
test_struct_increasing_hold.csv,RMS,90,0.027861300932884893,97.54571233010658,29.75
test_struct_increasing_hold.csv,VAR,90,0.0007289831237364272,97.53919363775626,29.0
test_struct_increasing_hold.csv,WL,90,0.9979165047496815,97.67608617711288,27.5
test_struct_increasing_hold.csv,RMS,100,0.027026795569733565,97.50578722571811,29.75
