Time,RawValue,FilteredValue,EnvelopeValue,Label
26.105767250061035,255.0,-39.0,1521.0,contract
26.110005140304565,274.0,-28.0,784.0,contract
26.110005140304565,308.0,-15.0,225.0,contract
26.11101984977722,302.0,3.0,0.0,contract
26.114170789718628,398.0,24.0,576.0,contract
26.115021467208862,403.0,53.0,2809.0,contract
26.11910653114319,295.0,62.0,3844.0,contract
26.11910653114319,288.0,31.0,961.0,contract
26.11910653114319,205.0,-16.0,256.0,contract
26.122125387191772,245.0,-53.0,2809.0,contract
26.123098373413086,265.0,-61.0,3721.0,contract
26.123098373413086,306.0,-38.0,1444.0,contract
26.126566648483276,334.0,-2.0,0.0,contract
26.126566648483276,350.0,28.0,784.0,contract
26.130546808242798,281.0,37.0,1369.0,contract
26.130546808242798,293.0,21.0,441.0,contract
26.130546808242798,326.0,6.0,0.0,contract
26.13530707359314,320.0,6.0,0.0,contract
26.13530707359314,318.0,12.0,144.0,contract
26.13530707359314,306.0,12.0,144.0,contract
26.138314485549927,426.0,20.0,400.0,contract
26.139314889907837,414.0,47.0,2209.0,contract
26.14322781562805,154.0,41.0,1681.0,contract
26.14322781562805,359.0,-7.0,0.0,contract
26.14322781562805,182.0,-41.0,1681.0,contract
26.147446870803833,263.0,-55.0,3025.0,contract
26.147446870803833,309.0,-47.0,2209.0,contract
26.147446870803833,315.0,-14.0,196.0,contract
26.150556325912476,266.0,8.0,0.0,contract
26.15145778656006,236.0,2.0,0.0,contract
26.15145778656006,328.0,-8.0,0.0,contract
26.155453205108643,377.0,7.0,0.0,contract
26.155453205108643,355.0,37.0,1369.0,contract
26.15962243080139,319.0,45.0,2025.0,contract
26.15962243080139,214.0,18.0,324.0,contract
26.15962243080139,418.0,-9.0,0.0,contract
26.163764715194702,310.0,0.0,0.0,contract
26.163764715194702,303.0,11.0,121.0,contract
26.163764715194702,310.0,2.0,0.0,contract
26.168033123016357,258.0,-9.0,0.0,contract
26.168033123016357,289.0,-21.0,441.0,contract
26.169162034988403,290.0,-20.0,400.0,contract
26.17186999320984,315.0,-8.0,0.0,contract
26.17186999320984,313.0,7.0,0.0,contract
26.17186999320984,293.0,15.0,225.0,contract
26.175774335861206,350.0,18.0,324.0,contract
26.175774335861206,302.0,22.0,484.0,contract
26.180209636688232,372.0,24.0,576.0,contract
26.180209636688232,392.0,34.0,1156.0,contract
26.180209636688232,183.0,25.0,625.0,contract
26.184223651885986,247.0,-23.0,529.0,contract
26.184223651885986,304.0,-54.0,2916.0,contract
26.18805980682373,342.0,-36.0,1296.0,contract
26.18805980682373,259.0,-10.0,0.0,contract
26.18805980682373,230.0,-13.0,169.0,contract
26.19223642349243,310.0,-25.0,625.0,contract
26.19223642349243,358.0,-10.0,0.0,contract
26.19223642349243,333.0,19.0,361.0,contract
26.19617462158203,357.0,37.0,1369.0,contract
26.19617462158203,331.0,39.0,1521.0,contract
26.200247764587402,281.0,25.0,625.0,contract
26.200247764587402,321.0,5.0,0.0,contract
26.200247764587402,230.0,-10.0,0.0,contract
26.205082893371582,309.0,-21.0,441.0,contract
26.205082893371582,350.0,-10.0,0.0,contract
26.205082893371582,260.0,9.0,0.0,contract
26.208504676818848,385.0,18.0,324.0,contract
26.208504676818848,317.0,27.0,729.0,contract
26.208504676818848,308.0,26.0,676.0,contract
26.212633848190308,301.0,10.0,0.0,contract
26.212633848190308,303.0,-4.0,0.0,contract
26.212633848190308,344.0,-7.0,0.0,contract
26.216622591018677,298.0,-1.0,0.0,contract
26.216622591018677,389.0,5.0,0.0,contract
26.221475839614868,275.0,9.0,0.0,contract
26.221475839614868,240.0,-8.0,0.0,contract
26.221475839614868,162.0,-49.0,2401.0,contract
26.22430443763733,283.0,-74.0,5476.0,contract
26.22430443763733,348.0,-48.0,2304.0,contract
26.225881099700928,309.0,2.0,0.0,contract
26.22903084754944,308.0,30.0,900.0,contract
26.22903084754944,313.0,33.0,1089.0,contract
26.23298978805542,290.0,24.0,576.0,contract
26.23298978805542,335.0,16.0,256.0,contract
26.23298978805542,335.0,20.0,400.0,contract
26.236993551254272,328.0,26.0,676.0,contract
26.237987279891968,394.0,32.0,1024.0,contract
26.237987279891968,237.0,28.0,784.0,contract
26.240989208221436,286.0,0.0,0.0,contract
26.240989208221436,342.0,-19.0,361.0,contract
26.245532512664795,247.0,-16.0,256.0,contract
26.245532512664795,279.0,-19.0,361.0,contract
26.245532512664795,302.0,-21.0,441.0,contract
26.24974274635315,332.0,-7.0,0.0,contract
26.24974274635315,304.0,8.0,0.0,contract
26.24974274635315,190.0,0.0,0.0,contract
26.254249334335327,419.0,-10.0,0.0,contract
26.254249334335327,322.0,11.0,121.0,contract
26.254249334335327,307.0,30.0,900.0,contract
26.257359743118286,293.0,19.0,361.0,contract
26.257359743118286,297.0,1.0,0.0,contract
26.258361339569092,278.0,-9.0,0.0,contract
26.261675596237183,311.0,-13.0,169.0,contract
26.261675596237183,298.0,-7.0,0.0,contract
26.265650272369385,325.0,2.0,0.0,contract
26.265650272369385,271.0,5.0,0.0,contract
26.265650272369385,329.0,3.0,0.0,contract
26.269652843475342,277.0,2.0,0.0,contract
26.269652843475342,245.0,-6.0,0.0,contract
26.269652843475342,382.0,-8.0,0.0,contract
26.274383306503296,389.0,19.0,361.0,contract
26.274383306503296,335.0,47.0,2209.0,contract
26.274383306503296,358.0,45.0,2025.0,contract
26.278366804122925,341.0,32.0,1024.0,contract
26.278366804122925,166.0,-1.0,0.0,contract
26.282572269439697,316.0,-43.0,1849.0,contract
26.282572269439697,308.0,-46.0,2116.0,contract
26.282572269439697,228.0,-29.0,841.0,contract
26.287017107009888,269.0,-26.0,676.0,contract
26.287017107009888,353.0,-16.0,256.0,contract
26.287017107009888,297.0,8.0,0.0,contract
26.290072917938232,360.0,26.0,676.0,contract
26.290072917938232,358.0,36.0,1296.0,contract
26.294288396835327,262.0,32.0,1024.0,contract
26.294288396835327,319.0,8.0,0.0,contract
26.295183181762695,253.0,-12.0,144.0,contract
26.299182415008545,293.0,-24.0,576.0,contract
26.299182415008545,319.0,-20.0,400.0,contract
26.299182415008545,302.0,-5.0,0.0,contract
26.30217146873474,305.0,4.0,0.0,contract
26.30217146873474,289.0,4.0,0.0,contract
26.30317783355713,293.0,0.0,0.0,contract
26.30617642402649,329.0,0.0,0.0,contract
26.307178497314453,332.0,11.0,121.0,contract
26.307178497314453,307.0,20.0,400.0,contract
26.31013250350952,324.0,19.0,361.0,contract
26.311173915863037,298.0,13.0,169.0,contract
26.31519055366516,272.0,1.0,0.0,contract
26.31519055366516,283.0,-11.0,121.0,contract
26.31519055366516,394.0,-4.0,0.0,contract
26.319404363632202,357.0,23.0,529.0,contract
26.319404363632202,243.0,30.0,900.0,contract
26.319404363632202,273.0,0.0,0.0,contract
26.32342505455017,281.0,-27.0,729.0,contract
26.32342505455017,306.0,-28.0,784.0,contract
26.327762126922607,318.0,-13.0,169.0,contract
26.327762126922607,317.0,3.0,0.0,contract
26.327762126922607,284.0,8.0,0.0,contract
26.331892013549805,316.0,3.0,0.0,contract
26.331892013549805,296.0,0.0,0.0,contract
26.331892013549805,372.0,5.0,0.0,contract
26.336014986038208,478.0,36.0,1296.0,contract
26.336014986038208,312.0,64.0,4096.0,contract
26.336014986038208,81.0,20.0,400.0,contract
26.339025020599365,355.0,-54.0,2916.0,contract
26.340024709701538,258.0,-64.0,4096.0,contract
26.344048500061035,285.0,-35.0,1225.0,contract
26.344048500061035,332.0,-9.0,0.0,contract
26.344048500061035,320.0,15.0,225.0,contract
26.34842348098755,336.0,29.0,841.0,contract
26.34842348098755,305.0,28.0,784.0,contract
26.34842348098755,270.0,14.0,196.0,contract
26.351534605026245,334.0,0.0,0.0,contract
26.351534605026245,312.0,0.0,0.0,contract
26.351534605026245,323.0,5.0,0.0,contract
26.355435132980347,314.0,7.0,0.0,contract
26.355435132980347,313.0,4.0,0.0,contract
26.355435132980347,321.0,0.0,0.0,contract
26.359523057937622,291.0,-2.0,0.0,contract
26.359523057937622,328.0,-5.0,0.0,contract
26.359523057937622,291.0,-4.0,0.0,contract
26.363526344299316,360.0,0.0,0.0,contract
26.363526344299316,330.0,11.0,121.0,contract
26.368471384048462,218.0,7.0,0.0,contract
26.368471384048462,239.0,-22.0,484.0,contract
26.368471384048462,326.0,-36.0,1296.0,contract
26.372503519058228,314.0,-13.0,169.0,contract
26.372503519058228,313.0,12.0,144.0,contract
26.372503519058228,293.0,21.0,441.0,contract
26.376506328582764,312.0,16.0,256.0,contract
26.376506328582764,277.0,8.0,0.0,contract
26.376506328582764,305.0,0.0,0.0,contract
26.38050651550293,341.0,2.0,0.0,contract
26.38050651550293,342.0,15.0,225.0,contract
26.385138273239136,317.0,22.0,484.0,contract
26.385138273239136,286.0,12.0,144.0,contract
26.385138273239136,302.0,-5.0,0.0,contract
26.38868284225464,329.0,-11.0,121.0,contract
26.38868284225464,306.0,-5.0,0.0,contract
26.38868284225464,222.0,-10.0,0.0,contract
26.39278769493103,361.0,-18.0,324.0,contract
26.39278769493103,328.0,-1.0,0.0,contract
26.396790504455566,309.0,17.0,289.0,contract
26.396790504455566,258.0,14.0,196.0,contract
26.396790504455566,337.0,2.0,0.0,contract
26.400990962982178,331.0,6.0,0.0,contract
26.400990962982178,292.0,16.0,256.0,contract
26.400990962982178,302.0,11.0,121.0,contract
26.404988765716553,279.0,0.0,0.0,contract
26.404988765716553,291.0,-7.0,0.0,contract
26.404988765716553,313.0,-8.0,0.0,contract
26.408809185028076,269.0,-5.0,0.0,contract
26.408809185028076,282.0,-9.0,0.0,contract
26.408809185028076,331.0,-9.0,0.0,contract
26.412809371948242,359.0,7.0,0.0,contract
26.412809371948242,357.0,26.0,676.0,contract
26.412809371948242,311.0,31.0,961.0,contract
26.41680932044983,316.0,16.0,256.0,contract
26.41680932044983,265.0,-5.0,0.0,contract
26.422057151794434,270.0,-26.0,676.0,contract
26.422057151794434,293.0,-32.0,1024.0,contract
26.422057151794434,294.0,-22.0,484.0,contract
26.42520833015442,317.0,-4.0,0.0,contract
26.426029443740845,295.0,9.0,0.0,contract
26.426029443740845,302.0,14.0,196.0,contract
26.42953109741211,302.0,12.0,144.0,contract
26.42953109741211,328.0,14.0,196.0,contract
26.433717966079712,323.0,19.0,361.0,contract
26.433717966079712,289.0,19.0,361.0,contract
26.433717966079712,287.0,6.0,0.0,contract
26.4382803440094,312.0,-3.0,0.0,contract
26.4382803440094,311.0,-3.0,0.0,contract
26.4382803440094,279.0,-3.0,0.0,contract
26.442418813705444,274.0,-10.0,0.0,contract
26.442418813705444,298.0,-17.0,289.0,contract
26.442418813705444,347.0,-9.0,0.0,contract
26.445436716079712,361.0,12.0,144.0,contract
26.445436716079712,307.0,27.0,729.0,contract
26.450686931610107,337.0,22.0,484.0,contract
26.450686931610107,257.0,5.0,0.0,contract
26.450686931610107,293.0,-12.0,144.0,contract
26.45481586456299,270.0,-23.0,529.0,contract
26.45481586456299,342.0,-14.0,196.0,contract
26.45481586456299,328.0,6.0,0.0,contract
26.458579778671265,328.0,25.0,625.0,contract
26.458579778671265,288.0,25.0,625.0,contract
26.458579778671265,271.0,8.0,0.0,contract
26.462538719177246,299.0,-7.0,0.0,contract
26.462538719177246,312.0,-8.0,0.0,contract
26.462538719177246,285.0,-2.0,0.0,contract
26.466538190841675,313.0,0.0,0.0,contract
26.466538190841675,311.0,2.0,0.0,contract
26.466538190841675,353.0,8.0,0.0,contract
26.470530033111572,350.0,19.0,361.0,contract
26.470530033111572,257.0,14.0,196.0,contract
26.47453284263611,308.0,-7.0,0.0,contract
26.47453284263611,293.0,-20.0,400.0,contract
26.47453284263611,280.0,-22.0,484.0,contract
26.47937512397766,295.0,-20.0,400.0,contract
26.47937512397766,311.0,-11.0,121.0,contract
26.47937512397766,317.0,1.0,0.0,contract
26.48221230506897,313.0,12.0,144.0,contract
26.48221230506897,310.0,16.0,256.0,contract
26.48631191253662,311.0,15.0,225.0,contract
26.48631191253662,308.0,13.0,169.0,contract
26.487314224243164,293.0,8.0,0.0,contract
26.49061894416809,355.0,9.0,0.0,contract
26.49061894416809,314.0,17.0,289.0,contract
26.49061894416809,319.0,18.0,324.0,contract
26.494702577590942,289.0,8.0,0.0,contract
26.494702577590942,320.0,-3.0,0.0,contract
26.494702577590942,267.0,-10.0,0.0,contract
26.49859929084778,269.0,-21.0,441.0,contract
26.49959945678711,311.0,-25.0,625.0,contract
26.502702474594116,315.0,-14.0,196.0,contract
26.502702474594116,302.0,-1.0,0.0,contract
26.502702474594116,306.0,3.0,0.0,contract
26.507699728012085,376.0,10.0,0.0,contract
26.507699728012085,358.0,27.0,729.0,contract
26.507699728012085,288.0,30.0,900.0,contract
26.511719942092896,288.0,8.0,0.0,contract
26.511719942092896,276.0,-13.0,169.0,contract
26.511719942092896,362.0,-16.0,256.0,contract
26.515565633773804,302.0,1.0,0.0,contract
26.515565633773804,246.0,4.0,0.0,contract
26.515565633773804,400.0,0.0,0.0,contract
26.51956558227539,258.0,10.0,0.0,contract
26.51956558227539,235.0,0.0,0.0,contract
26.524114847183228,287.0,-23.0,529.0,contract
26.524114847183228,275.0,-26.0,676.0,contract
26.524114847183228,264.0,-19.0,361.0,contract
26.52843928337097,320.0,-9.0,0.0,contract
26.52843928337097,318.0,6.0,0.0,contract
26.52843928337097,352.0,23.0,529.0,contract
26.531558513641357,378.0,37.0,1369.0,contract
26.532448768615723,309.0,40.0,1600.0,contract
26.53671956062317,291.0,20.0,400.0,contract
26.53671956062317,360.0,0.0,0.0,contract
26.53671956062317,288.0,-3.0,0.0,contract
26.540459156036377,284.0,-8.0,0.0,contract
26.540459156036377,285.0,-18.0,324.0,contract
26.540459156036377,273.0,-21.0,441.0,contract
26.544456005096436,295.0,-18.0,324.0,contract
26.544456005096436,323.0,-5.0,0.0,contract
26.544456005096436,321.0,12.0,144.0,contract
26.548277616500854,379.0,30.0,900.0,contract
26.548277616500854,272.0,37.0,1369.0,contract
26.552444458007812,245.0,13.0,169.0,contract
26.552444458007812,310.0,-14.0,196.0,contract
26.552444458007812,295.0,-17.0,289.0,contract
26.55718994140625,293.0,-9.0,0.0,contract
26.55718994140625,390.0,5.0,0.0,contract
26.55718994140625,393.0,32.0,1024.0,contract
26.560386419296265,259.0,38.0,1444.0,contract
26.560386419296265,415.0,20.0,400.0,contract
26.56119680404663,280.0,8.0,0.0,contract
26.56419610977173,167.0,-21.0,441.0,contract
26.56419610977173,283.0,-63.0,3969.0,contract
26.56951594352722,279.0,-64.0,4096.0,contract
26.56951594352722,284.0,-36.0,1296.0,contract
26.56951594352722,328.0,-5.0,0.0,contract
26.57238483428955,306.0,17.0,289.0,contract
26.57238483428955,311.0,26.0,676.0,contract
26.57770013809204,292.0,23.0,529.0,contract
26.57770013809204,305.0,15.0,225.0,contract
26.57770013809204,318.0,12.0,144.0,contract
26.58176875114441,329.0,16.0,256.0,contract
26.58176875114441,330.0,21.0,441.0,contract
26.58176875114441,311.0,22.0,484.0,contract
26.58537530899048,292.0,11.0,121.0,contract
26.58537530899048,295.0,-3.0,0.0,contract
26.58537530899048,320.0,-9.0,0.0,contract
26.588876485824585,322.0,-4.0,0.0,contract
26.588876485824585,296.0,0.0,0.0,contract
26.588876485824585,267.0,-5.0,0.0,contract
26.592878818511963,313.0,-14.0,196.0,contract
26.592878818511963,333.0,-8.0,0.0,contract
26.598137140274048,321.0,7.0,0.0,contract
26.598137140274048,329.0,16.0,256.0,contract
26.598137140274048,219.0,7.0,0.0,contract
26.601729154586792,312.0,-13.0,169.0,contract
26.601729154586792,321.0,-13.0,169.0,contract
26.601729154586792,284.0,1.0,0.0,contract
26.6056010723114,363.0,12.0,144.0,contract
26.6056010723114,297.0,22.0,484.0,contract
26.609686613082886,264.0,14.0,196.0,contract
26.609686613082886,261.0,-9.0,0.0,contract
26.609686613082886,346.0,-17.0,289.0,contract
26.61461305618286,295.0,-4.0,0.0,contract
